ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2010-11 , 1 ,EE698B ,INTELLIGENT SYSTEMS AND CONTROL , EE ,COURSE DROPPED,0
2010-11 , 2 ,EE698V ,SIMULATION OF COMMUNICATION SYSTEMS , EE ,ADRISH BANERJEE,19,Click for details
2010-11 , 2 ,EE698Z ,SYNCHROPHASOR TECHNOLOGY &amp; ITS APPLICATIONS , EE ,S CHAKRABARTI,17,Click for details
2010-11 , 1 ,EE699 ,M TECH THESIS , EE ,CONVENER DPGC,87,Click for details
2010-11 , 2 ,EE699 ,M TECH THESIS , EE ,CONVENER DPGC,107,Click for details
2010-11 , 3 ,EE699 ,M TECH THESIS , EE ,CONVENER DPGC,47,Click for details
2010-11 , 1 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENERDUGC,0
2010-11 , 2 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENER DUGC,0
2010-11 , 3 ,EE699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , EE ,CONVENOR DUGC,0
2010-11 , 1 ,EE799 ,PHD THESIS , EE ,CONVENER DPGC,57,Click for details
2010-11 , 2 ,EE799 ,PHD THESIS , EE ,CONVENER DPGC,64,Click for details
2010-11 , 3 ,EE799 ,PHD THESIS , EE ,CONVENER DPGC,0
2010-11 , 1 ,EEM602 ,PHYSICOCHEMICAL PRINCIPLES AND PROCESS , CE ,S GUHA,25,Click for details
2010-11 , 1 ,EEM603 ,ECOLOGICAL AND BIOLOGICAL PRINCIPLES AND PROCESS , CE ,V TARE,27,Click for details
2010-11 , 2 ,EEM604 ,ENVIRONMENTAL QUALITY &amp; POLLUTION MONITORING TECHNIQUES , CE ,VINOD TARE,19,Click for details
2010-11 , 1 ,EEM606 ,AIR POLLUTION AND ITS CONTROL , CE ,T GUPTA,50,Click for details
2010-11 , 2 ,EEM606 ,AIR POLLUTION AND ITS CONTROL , CE ,MUKESH SHARMA,25,Click for details
2010-11 , 2 ,EEM609 ,MODELING OF NATURAL SYSTEMS , CE ,S GUHA,12,Click for details
2010-11 , 1 ,EEM699 ,M.TECH THESIS , EEM ,CONVENER DPGC,20,Click for details
2010-11 , 2 ,EEM699 ,M.TECH THESIS , EEM ,P BOSE,17,Click for details
2010-11 , 3 ,EEM699 ,M.TECH THESIS , EEM ,CONVENER DPGC,6,Click for details
2010-11 , 2 ,EEM701 ,SPECIAL TOPICS IN ENVIRONMENTAL ENGINEERING AND MANAGEMENT , CE ,MUKESH SHARMA,25,Click for details
2010-11 , 1 ,ENG112C ,ENGLISH LANGUAGE AND COMMUNICATION SKILLS , HSS ,A M RAINA                              1,118,Click for details
2010-11 , 1 ,ENG122 ,INTRODUCTION TO LINGUISTICS , HSS ,C PUTTASWAMY                           1,86,Click for details
2010-11 , 2 ,ENG124 ,LANGUAGE AND SOCIETY , HSS ,A M RAINA,86,Click for details
2010-11 , 1 ,ENG431 ,THE INDO-ANGLIAN NOVEL , HSS ,M CHANDRAN,45,Click for details
2010-11 , 2 ,ENG434 ,MODERN BRITISH AND AMERICAN NOVEL , HSS ,G NEELAKANTAN,16,Click for details
2010-11 , 2 ,ENG436 ,THE WRITER'S VISION OF THE FUTURE , HSS ,S MATHUR,27,Click for details
2010-11 , 2 ,ENG437 ,INDIAN LITERATURE , HSS ,M CHANDRAN,41,Click for details
2010-11 , 1 ,ENG445 ,LITERATURE &amp; THE INDIVIDUAL , HSS ,T RAVICHANDRAN,36,Click for details
2010-11 , 2 ,ENG451 ,GLOBAL COMMUNICATION , HSS ,T RAVICHANDRAN,45,Click for details
2010-11 , 2 ,ENG701 ,FUNDAMENTALS OF MODERN LINGUISTICS , HSS ,A M RAINA,0
2010-11 , 2 ,ENG703 ,STRUCTURE OF MODERN ENGLISH , HSS ,A M RAINA,0
2010-11 , 2 ,ENG709 ,LINGUISTIC ANALYSIS , HSS ,C PUTTASWAMY,0
2010-11 , 1 ,ENG712 ,LITERATURE AND SOCIETY , HSS ,S MATHUR,0
2010-11 , 2 ,ENG715 ,METHODOLOGY OF TEACHING AND RESEARCH IN LITERATURE , HSS ,G NEELAKANTAN,0
2010-11 , 2 ,ENG716 ,INDIVIDUAL PROJECTS , HSS ,C PUTTASWAMY,0
2010-11 , 1 ,ENG735 ,COMMONWEALTH LITERATURE , HSS ,MINI CHANDRAN,0
2010-11 , 2 ,ENG735 ,COMMONWEALTH LITERATURE , HSS ,S MATHUR,0
2010-11 , 1 ,ENG748 ,COGNITIVE LINGUISTICS , HSS ,ACHALA M RAINA,1,Click for details
2010-11 , 2 ,ENG749 ,POSTMODERN THEORY AND LITERATURE , HSS ,T RAVICHANDRAN,0
2010-11 , 1 ,ENG750 ,POSTWAR AMERICAN FICTION , HSS ,G NEELAKANTAN,3,Click for details
2010-11 , 1 ,ENG751 ,CONTEMPORARY CRITICAL THEORIES &amp; LITERARY PRAXES , HSS ,T RAVICHANDRAN,1,Click for details
2010-11 , 2 ,ENG752 ,COMPARATIVE AESTHETICS , HSS ,M CHANDRAN,0
2010-11 , 1 ,ENG754 ,HISTORICAL LINGUISTICS , HSS ,C PUTTASWAMY,2,Click for details
2010-11 , 2 ,ENG754 ,HISTORICAL LINGUISTICS , HSS ,DR C PUTTASWAMY,0
2010-11 , 1 ,ENG799 ,PHD THESIS , HSS ,CONVENER DPGC,11,Click for details
2010-11 , 2 ,ENG799 ,PHD THESIS , HSS ,CONVENER DPGC,8,Click for details
2010-11 , 1 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,A BHATTACHARYA,512,Click for details
2010-11 , 2 ,ESC101N ,FUNDAMENTAL OF COMPUTING , CSE ,RATAN KUMAR GHOSH,318,Click for details
2010-11 , 1 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,A R HARISH,322,Click for details
2010-11 , 2 ,ESC102N ,INTRODUCTION TO ELECTRONICS , EE ,KASTURI VASUDEVAN,502,Click for details
2010-11 , 1 ,ESO202 ,THERMODYNAMICS , CHE ,D P MISHRA,184,Click for details
2010-11 , 2 ,ESO202 ,THERMODYNAMICS , CHE ,D P MISHRA,68,Click for details
2010-11 , 1 ,ESO204 ,MECHANICS OF SOLIDS , AE ,N N KISHORE,164,Click for details
2010-11 , 2 ,ESO204 ,MECHANICS OF SOLIDS , AE ,SUMIT BASU,174,Click for details
2010-11 , 2 ,ESO209 ,PROBABILITY AND STATISTICS , MTH ,AMIT MITRA,256,Click for details
2010-11 , 1 ,ESO210 ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,S K MISHRA,92,Click for details
2010-11 , 2 ,ESO210 ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,NISHCHAL KR VERMA,179,Click for details
2010-11 , 1 ,ESO211 ,DATA STRUCTURES AND ALGORITHMS , CSE ,P GUPTA,186,Click for details
2010-11 , 1 ,ESO212 ,FLUID MECHANICS AND RATE PROCESSES , AE ,V SHANKAR,307,Click for details
2010-11 , 2 ,ESO212 ,FLUID MECHANICS AND RATE PROCESSES , AE ,S PANDA,25,Click for details
2010-11 , 1 ,ESO214 ,NATURE AND PROPERTIES OF MATERIALS , MME ,S SANGAL,32,Click for details
2010-11 , 2 ,ESO214 ,NATURE AND PROPERTIES OF MATERIALS , MME ,GOUTHAMA,85,Click for details
2010-11 , 2 ,ESO218 ,COMPUTATIONAL METHODS IN ENGINEERING , CE ,S N TRIPATHI,159,Click for details
2010-11 , 1 ,ESO219 ,INTRODUCTION TO BIOLOGY , BSBE ,P SINHA,165,Click for details
2010-11 , 2 ,HSS701 ,THEORIES OF RIGHTS , HSS ,M JHA,0
2010-11 , 1 ,IME602 ,PROBABILITY AND STATISTICS , IME ,R N SENGUPTA,15,Click for details
2010-11 , 1 ,IME603 ,INTRODUCTION TO COMPUTING , IME ,B CHANDRA,14,Click for details
2010-11 , 1 ,IME605 ,OPERATIONS RESEARCH FOR MANAGEMENT , IME ,A K MITTAL,19,Click for details
2010-11 , 2 ,IME624 ,COMPUTER AIDED DECISION SYSTEMS , IME ,DR D PHILIP,17,Click for details
2010-11 , 2 ,IME625 ,INDRODUCTION TO STOCHASTIC PROCESSES AND THEIR APPLICATIONS , IME ,R N SENGUPTA,3,Click for details
2010-11 , 1 ,IME634 ,MANAGEMENT DECISION ANALYSIS , IME ,R N SENGUPTA,12,Click for details
2010-11 , 2 ,IME636 ,INTRODUCTION TO GAME THEORY , IME ,COURSE DROPPED,0
2010-11 , 2 ,IME641 ,DESIGN OF PRODUCTION SYSTEMS , IME ,DR A K MITTAL,16,Click for details
2010-11 , 2 ,IME642 ,OPERATIONS MANAGEMENT , IME ,DR P MEHTA,17,Click for details
2010-11 , 2 ,IME671 ,SOFTWARE PROJECT MANAGEMENT , IME ,DR VEENA BANSAL,43,Click for details
2010-11 , 1 ,IME697 ,INDUSTRIAL PROJECT , IME ,CONVENER DPGC,11,Click for details
2010-11 , 1 ,IME698 ,SEMINAR , IME ,CONVENER DPGC,41,Click for details
2010-11 , 2 ,IME698 ,SEMINAR , IME ,P MEHTA,42,Click for details
2010-11 , 1 ,IME699 ,M TECH THESIS , IME ,CONVENER DPGC,16,Click for details
2010-11 , 2 ,IME699 ,M TECH THESIS , IME ,CONVENER DPGC,19,Click for details
2010-11 , 1 ,IME799 ,PHD THESIS , IME ,CONVENER DPGC,15,Click for details
2010-11 , 2 ,IME799 ,PHD THESIS , IME ,CONVENER DPGC,17,Click for details
2010-11 , 1 ,LT601 ,INTRODUCTION TO LASERS , LT ,A PRADHAN,10,Click for details
2010-11 , 2 ,LT611 ,LASER SYSTEMS AND APPLICATIONS , LT ,D GOSWAMI,15,Click for details
2010-11 , 1 ,LT631 ,INTRODUCTION TO COHERENT AND LASER OPTICS , LT ,U DAS,12,Click for details
2010-11 , 2 ,LT680 ,M TECH LAB TECHNIQUES , LT ,U DAS,10,Click for details
2010-11 , 1 ,LT699 ,M TECH THESIS , LT ,CONVENER DPGC,7,Click for details
2010-11 , 2 ,LT699 ,M TECH THESIS , LT ,CONVENER DPGC,16,Click for details
2010-11 , 3 ,LT699 ,M TECH THESIS , LT ,CONVENER DPGC,1,Click for details
2010-11 , 1 ,MBA601 ,ACCOUNTING FOR MANAGEMENT , IME ,R R K SHARMA,52,Click for details
2010-11 , 1 ,MBA606 ,ECONOMIC ANALYSIS FOR MANAGEMENT , IME ,R K AMIT,27,Click for details
2010-11 , 2 ,MBA607 ,FINANCIAL MANAGEMENT , IME ,B V PHANI,35,Click for details
2010-11 , 2 ,MBA610 ,INVESTMENT VALUATION AND REAL OPTIONS , IME ,COURSE DROPPED,0
2010-11 , 1 ,MBA611 ,ORGANIZATION STRUCTURE AND BEHAVIOUR , IME ,RAHUL VERMAN,32,Click for details
2010-11 , 2 ,MBA616 ,HUMAN RESOURCE MANAGEMENT , IME ,DR A P SINHA,33,Click for details
2010-11 , 2 ,MBA617 ,"SOCIAL, POLITICAL AND LEGAL ENVIRON OF BUSINESS ", IME ,R N SENGUPTA,36,Click for details
2010-11 , 2 ,MBA621 ,MANAGERIAL COMMUNICATIONS , IME ,DR R R K SHARMA,26,Click for details
2010-11 , 1 ,MBA622 ,MANUFACTURING STRATEGY , IME ,R R K SHARMA,33,Click for details
2010-11 , 1 ,MBA623 ,STRATEGIC MANAGEMENT , IME ,A P SINHA,42,Click for details
2010-11 , 2 ,MBA624 ,CORPORATE INNOVATION &amp; ENTERPRENEURSHIP , IME ,RAM MISRA,51,Click for details
2010-11 , 2 ,MBA626 ,MANAGEMENT OF TECHNOLOGY , IME ,DR J CHATTERJEE,27,Click for details
2010-11 , 2 ,MBA628 ,INTERNATIONAL BUSINESS MANAGEMENT , IME ,DR A P SINHA,29,Click for details
2010-11 , 1 ,MBA631 ,MARKETING MANAGEMENT , IME ,J CHATTERJEE,26,Click for details
2010-11 , 2 ,MBA632 ,E- MARKETING , IME ,VEENA BANSAL,16,Click for details
2010-11 , 2 ,MBA633 ,MARKETING RESEARCH , IME ,N K SHARMA,27,Click for details
2010-11 , 1 ,MBA634 ,CONSUMER BEHAVIOUR , IME ,N K SHARMA,15,Click for details
2010-11 , 2 ,MBA635 ,MARKETING OF SERVICES , IME ,DR J CHATTERJEE,19,Click for details
2010-11 , 2 ,MBA636 ,ADVARTISING AND MARKETING STRATEGY , IME ,COURSE DROPPED,0
2010-11 , 1 ,MBA641 ,COMPUTING FOR MANAGEMENT , IME ,B CHANDRA,26,Click for details
2010-11 , 1 ,MBA643 ,SIMULATION OF BUSINESS SYSTEMS , IME ,DEEPU PHILIP,6,Click for details
2010-11 , 1 ,MBA645 ,MANAGEMENT INFORMATION SYSTEMS , IME ,S C MISRA,0
2010-11 , 2 ,MBA645 ,MANAGEMENT INFORMATION SYSTEMS , IME ,DR S C MISRA,17,Click for details
2010-11 , 1 ,MBA646 ,ENTERPRISE INTEGRATION WITH IT , IME ,S C MISRA,21,Click for details
2010-11 , 2 ,MBA648 ,SOFTWARE QUALITY MANAGEMENT , IME ,SUBHAS MISRA,6,Click for details
2010-11 , 1 ,MBA651 ,QUANTITATIVE METHODS FOR DECISION MAKING , IME ,R K AMIT,37,Click for details
2010-11 , 2 ,MBA661 ,PRODUCTION AND OPERATIONS MANAGEMENT , IME ,DR P MEHTA,29,Click for details
2010-11 , 1 ,MBA663 ,TOTAL QUALITY MANAGEMENT , IME ,DEEPU PHILIP,11,Click for details
2010-11 , 1 ,MBA664 ,SUPPLY CHAIN MANAGEMENT , IME ,P MEHTA,48,Click for details
2010-11 , 2 ,MBA665 ,MANUFACTURING PLANNING AND CONTROL , IME ,DR R R K SHARMA,33,Click for details
2010-11 , 2 ,MBA671 ,MANAGING SERVICE OPERATIONS , IME ,DR A K MITTAL,34,Click for details
2010-11 , 1 ,MBA675 ,"INFRASTRUCTURE REGULATION, POLICY &amp; FINANCE ", IME ,ANOOP SINGH,27,Click for details
2010-11 , 1 ,MBA676 ,"SECURITY ANALYSIS, DERIVATIVES &amp; PORTFOLIO MANAGEMENT ", IME ,B V PHANI,25,Click for details
2010-11 , 2 ,MBA677 ,PROJECT FINANCING &amp; MANAGEMENT , IME ,ANOOP SINGH,34,Click for details
2010-11 , 1 ,MBA679 ,"COMMERCIAL BANKING, RISK MODELING AND RISK MANAGEMENT ", IME ,B V PHANI,16,Click for details
2010-11 , 1 ,MBA697 ,SUMMER PROJECT , IME ,CONVENER DPGC,42,Click for details
2010-11 , 1 ,MBA698 ,MANAGEMENT SEMINARS , IME ,CONVENER DPGC,69,Click for details
2010-11 , 2 ,MBA698 ,MANAGEMENT SEMINARS , IME ,CONVENER DPGC,67,Click for details
2010-11 , 1 ,MBA699 ,PROJECT I , IME ,CONVENER DPGC,43,Click for details
2010-11 , 2 ,MBA699 ,PROJECT I , IME ,CONVENER DPGC,0
2010-11 , 2 ,MBA699A ,PROJECT III , IME ,CONVENER DPGC,42,Click for details
2010-11 , 2 ,ME100 ,INTRODUCTION TO PROFESSION , ME ,N S VYAS,101,Click for details
2010-11 , 2 ,ME231 ,FLUID MECHANICS , ME ,K MURALIDHAR,83,Click for details
2010-11 , 2 ,ME251 ,ENGINEERING DESIGN AND GRAPHICS , ME ,N TIWARI,84,Click for details
2010-11 , 1 ,ME300 ,SUMMER INDUSTRIAL TRAINING , ME ,I SHARMA,62,Click for details
2010-11 , 2 ,ME301 ,ENERGY SYSTEMS I , ME ,S KHANDEKAR,73,Click for details
2010-11 , 1 ,ME321 ,ADVANCED MECHANICS OF SOLIDS , ME ,A GUPTA,70,Click for details
2010-11 , 1 ,ME341 ,HEAT AND MASS TRANSFER , ME ,P S GHOSHDASTIDAR,72,Click for details
2010-11 , 2 ,ME351 ,DESIGN OF MACHINE ELEMENTS , ME ,P VENKITNARAYANAN,74,Click for details
2010-11 , 1 ,ME352 ,THEORY OF MECHANISMS &amp; MACHINES , ME ,B DASGUPTA,71,Click for details
2010-11 , 2 ,ME353 ,DYNAMICS AND VIBRATION OF MACHINERY , ME ,P WAHI,81,Click for details
2010-11 , 1 ,ME359 ,INTERNAL COMBUSTION ENGINES , ME ,S KHANDEKAR,29,Click for details
2010-11 , 1 ,ME361 ,MANUFACTURING TECHNOLOGY , ME ,S BHATTACHARYA,70,Click for details
2010-11 , 2 ,ME371 ,MECHANICAL ENGINEERING LAB-I , ME ,K K KAR,68,Click for details
2010-11 , 1 ,ME401 ,ENERGY SYSTEMS - II , ME ,B SREENIVASAN,61,Click for details
2010-11 , 1 ,ME451 ,PROJECT - I , ME ,S KHANDEKAR,41,Click for details
2010-11 , 2 ,ME451 ,PROJECT - I , ME ,S KHANDEKAR,1,Click for details
2010-11 , 2 ,ME452 ,PROJECT II , ME ,S KHANDEKAR,38,Click for details
2010-11 , 1 ,ME453 ,AUTOMATION AND CONTROL , ME ,A DUTTA,65,Click for details
2010-11 , 2 ,ME461 ,MANUFACTURING SYSTEMS , ME ,S BHATTACHARYA,63,Click for details
2010-11 , 1 ,ME471N ,MECHANICAL ENGINEERING LAB , ME ,P S GHOSHDASTIDAR,56,Click for details
2010-11 , 2 ,ME600 ,COMMUNICATION SKILLS FOR ENGINEERS , ME ,D DASGUPTA,99,Click for details
2010-11 , 2 ,ME617 ,ADVANCED THEORY OF TURBOMACHINERY , ME ,SUBRATA SARKAR,8,Click for details
2010-11 , 1 ,ME621 ,INTRODUCTION TO SOLID MECHANICS , ME ,S L DAS,56,Click for details
2010-11 , 1 ,ME622 ,THEORY OF ELASTICITY , ME ,S BASU,9,Click for details
2010-11 , 2 ,ME622 ,THEORY OF ELASTICITY , ME ,SOVAN DAS,29,Click for details
2010-11 , 2 ,ME623 ,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS , ME ,P M DIXIT,68,Click for details
2010-11 , 1 ,ME625 ,APPLIED DYNAMICS AND VIBRATIONS , ME ,N S VYAS,59,Click for details
2010-11 , 2 ,ME626 ,VIBRATION OF CONTINUOUS SYSTEM , ME ,I SHARMA,8,Click for details
2010-11 , 2 ,ME627 ,NON-LINEAR VIBRATION , ME ,P WAHI,27,Click for details
2010-11 , 1 ,ME630 ,NUMERICAL FLUID FLOW AND HEAT TRANSFER , ME ,A K SAHA,31,Click for details
2010-11 , 1 ,ME631 ,VISCOUS FLOW THEORY , ME ,S SARKAR,44,Click for details
2010-11 , 1 ,ME641 ,CONDUCTION AND RADIATION , ME ,M K DAS,42,Click for details
2010-11 , 2 ,ME642 ,CONVECTIVE HEAT AND MASS TRANSFER , ME ,A K SAHA,34,Click for details
2010-11 , 2 ,ME647 ,INTRODUCTION TO TURBULENT FLUID MECHANICS , ME ,BINOD SREENIVASAN,26,Click for details
2010-11 , 2 ,ME649 ,EXPERIMENTAL METHODS IN THERMAL SCIENCES , ME ,P K PANIGRAHI,37,Click for details
2010-11 , 1 ,ME654 ,MECHANICS OF GROUND VEHICLES , ME ,P WAHI,6,Click for details
2010-11 , 1 ,ME661 ,MACHINING SCIENCE I , ME ,S K CHOUDHURY,15,Click for details
2010-11 , 1 ,ME662 ,MACHINING SCIENCE II , ME ,V K JAIN,43,Click for details
2010-11 , 1 ,ME663 ,METAL FORMING , ME ,P M DIXIT,14,Click for details
2010-11 , 1 ,ME681 ,MATHEMATICAL METHODS IN ENGINEERING , ME ,B L SHARMA,115,Click for details
2010-11 , 1 ,ME685 ,PROGRAMMING AND NUMERICAL ANALYSIS , ME ,K MURALIDHAR,35,Click for details
2010-11 , 2 ,ME690 ,ALTERNATIVE FUELS &amp; ADVANCE IN IC ENGINES , ME ,AVINASH AGARWAL,17,Click for details
2010-11 , 1 ,ME691 ,ENGINE MANAGEMENT , ME ,A K AGARWAL,16,Click for details
2010-11 , 1 ,ME698B ,APPLIED MATHEMATICS II , ME ,A GUPTA /S MAHESH,8,Click for details
2010-11 , 1 ,ME698I ,CONTACT MECHANICS , ME ,I SHARMA,8,Click for details
2010-11 , 2 ,ME698J ,FABRIONICS , ME ,N V REDDY,8,Click for details
2010-11 , 2 ,ME698K ,INTERFACES IN SOLIDS , ME ,ANURAG GUPTA,5,Click for details
2010-11 , 2 ,ME698L ,ASYMPTOTICS AND PERTUBATION METHODS , ME ,I SHARMA,8,Click for details
2010-11 , 1 ,ME699 ,M TECH THESIS , ME ,CONVENER DPGC,100,Click for details
2010-11 , 2 ,ME699 ,M TECH THESIS , ME ,CONVENERDPGC,98,Click for details
2010-11 , 3 ,ME699 ,M TECH THESIS , ME ,CONVENER DPGC,60,Click for details
2010-11 , 1 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,CONVENER DUGC,0
2010-11 , 2 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,CONVENER DUGC,0
2010-11 , 3 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,CONVENOR DUGC,0
2010-11 , 2 ,ME721 ,THEORY OF PLASTICITY , ME ,I SHARMA,13,Click for details
2010-11 , 2 ,ME723 ,WAVE PROPAGATION IN SOLIDS , ME ,N N KISHORE,24,Click for details
2010-11 , 2 ,ME726 ,HAMILTONIAN MECHANICS AND SYMPLECTIC ALGORITHMS , ME ,B L SHARMA,9,Click for details
2010-11 , 1 ,ME727 ,COMPOSITE MATERIALS , ME ,P VENKITANARAYANAN,13,Click for details
2010-11 , 2 ,ME728 ,FRACTURE AND FATIGUE , ME ,S MAHESH,26,Click for details
2010-11 , 2 ,ME742 ,BOILING &amp; CONDENSATION , ME ,P S GHOSHDASTIDAR,38,Click for details
2010-11 , 2 ,ME743 ,FUEL CELLS , ME ,M K DAS,53,Click for details
2010-11 , 2 ,ME751 ,COMPUTER AIDED ENGINEERING DESIGN , ME ,B DASGUPTA,20,Click for details
2010-11 , 2 ,ME752 ,OPTIMIZATION METHODS IN ENGINEERING DESIGN , ME ,KALYANMOY DEB,39,Click for details
2010-11 , 1 ,ME756 ,VIBRATION CONTROL , ME ,B BATTACHARYA,45,Click for details
2010-11 , 2 ,ME761 ,COMPUTER AIDED MANUFACTURING , ME ,J RAMKUMAR,14,Click for details
2010-11 , 1 ,ME762 ,INTRODUCTION TO ROBOTICS , ME ,A DUTTA,27,Click for details
2010-11 , 2 ,ME763 ,ROBOT MANIPULATORS: DYNAMICS AND CONTROL , ME ,ASHISH DUTTA,13,Click for details
2010-11 , 1 ,ME767 ,EVOLUTIONARY ALGORITHMS IN SEARCH &amp; OPTIMIZATION , ME ,K DEB,33,Click for details
2010-11 , 2 ,ME770 ,MATERIALS SELECTION IN MECHANICAL DESIGN , ME ,K K KAR,13,Click for details
2010-11 , 1 ,ME778 ,ENGINEERING ACOUSTICS AND ITS CONTROL , ME ,N TIWARI,12,Click for details
2010-11 , 2 ,ME779 ,RAPID PROTOTYPING &amp; TOOLING TECH. , ME ,N V REDDY,2,Click for details
2010-11 , 1 ,ME799 ,PHD THESIS , ME ,CONVENER DPGC,61,Click for details
2010-11 , 2 ,ME799 ,PHD THESIS , ME ,CONVENER DPGC,73,Click for details
2010-11 , 3 ,ME799 ,PHD THESIS , ME ,CONVENER DPGC,3,Click for details
2010-11 , 1 ,MME200 ,THERMODYNAMICS OF MATERIALS , MME ,R K DUBEY,82,Click for details
2010-11 , 2 ,MME210 ,METALLURGICAL KINETICS , MME ,RAJIV SHEKHAR,76,Click for details
2010-11 , 2 ,MME250 ,MATERIALS CHARACTERIZATION , MME ,K BALANI,74,Click for details
2010-11 , 1 ,MME310 ,MECHANICAL BEHAVIOUR OF MATERIALS , MME ,VIVEK VERMA,58,Click for details
2010-11 , 1 ,MME320 ,PRINCIPLES OF METAL EXTRACTION AND REFINING , MME ,S P MEHROTRA,66,Click for details
2010-11 , 1 ,MME330 ,PHASE EQUILIBRIA IN MATERIALS , MME ,KRISHANU BISWAS,61,Click for details
2010-11 , 2 ,MME331 ,PROCESS METALLURGY LAB. , MME ,S C KORIA,65,Click for details
2010-11 , 2 ,MME340 ,PHASE TRANSFORMATIONS IN MATERIALS , MME ,A SUBRAMANIAM,66,Click for details
2010-11 , 2 ,MME350 ,IRON AND STEELMAKING , MME ,D MAZUMDAR,61,Click for details
2010-11 , 2 ,MME370 ,FUNDAMENTALS OF MATERIALS PROCESSING , MME ,A UPADHYAYA,63,Click for details
2010-11 , 2 ,MME390 ,INDUSTRIAL TOUR , MME ,K BISWAS,60,Click for details
2010-11 , 1 ,MME410 ,ELECTRONIC &amp; MAGNETIC PROPERTIES OF MATERIALS , MME ,MONIKA KATIYAR,60,Click for details
2010-11 , 1 ,MME415 ,PHYSICAL METALLURGY LAB , MME ,ANANDH SUBRAMANIAM,59,Click for details
2010-11 , 1 ,MME424 ,MODELLING OF STEELMAKING PROCESSES , MME ,DIPAK MAZUMDAR,16,Click for details
2010-11 , 1 ,MME425 ,PROCESS PLANT DESIGN FOR METT. ENGG. OPERATIONS , MME ,RAJIV SHEKHAR,11,Click for details
2010-11 , 1 ,MME470 ,MANUFACTURING PROCESS , MME ,BIKRAMJIT BASU,58,Click for details
2010-11 , 2 ,MME480 ,MATERIALS DEGRADATION &amp; ITS PREVENTION , MME ,KALLOL MONDAL,61,Click for details
2010-11 , 2 ,MME482 ,ADVANCES IN HEAT TREATMENT TECHNOLOGY , MME ,R C SHARMA,10,Click for details
2010-11 , 1 ,MME498 ,PROJECT I , MME ,CONVENOR DUGC,56,Click for details
2010-11 , 2 ,MME498 ,PROJECT I , MME ,CONVENER DUGC,5,Click for details
2010-11 , 3 ,MME498 ,PROJECT I , MME ,CONVENER DUGC,0
2010-11 , 1 ,MME499 ,PROJECT II , MME ,CONVENOR DUGC,2,Click for details
2010-11 , 2 ,MME499 ,PROJECT II , MME ,CONVENER DUGC,57,Click for details
2010-11 , 3 ,MME499 ,PROJECT II , MME ,CONVENER DUGC,3,Click for details
2010-11 , 2 ,MME690 ,SEMINAR PARTICIPATION , MME ,CONVENER DPGC,2,Click for details
2010-11 , 1 ,MME691 ,SEMINAR PRESENTATION , MME ,CONVENER DPGC,0
2010-11 , 2 ,MME691 ,SEMINAR PRESENTATION , MME ,CONVENER DPGC,4,Click for details
2010-11 , 1 ,MME699 ,M TECH THESIS , MME ,CONVENER DPGC,29,Click for details
2010-11 , 2 ,MME699 ,M TECH THESIS , MME ,CONVENER DPGC,23,Click for details
2010-11 , 3 ,MME699 ,M TECH THESIS , MME ,CONVENER DPGC,2,Click for details
2010-11 , 1 ,MME799 ,PHD THESIS , MME ,CONVENER DPGC,49,Click for details
2010-11 , 2 ,MME799 ,PHD THESIS , MME ,CONVENER DPGC,36,Click for details
2010-11 , 3 ,MME799 ,PHD THESIS , MME ,CONVENER DPGC,0
2010-11 , 1 ,MS601 ,STRUCTURAL &amp; MAGNETIC PROPERTIES OF MATERIALS , MS ,J KUMAR,13,Click for details
2010-11 , 1 ,MS602 ,ELECTRICAL AND DIELECTRIC MATERIALS , MS ,K SHAHI,10,Click for details
2010-11 , 1 ,MS603 ,MECHANICAL PROPERTIES AND RELATED PHENOMENA , MS ,K K KAR,8,Click for details
2010-11 , 2 ,MS604 ,CHARACTERIZATION OF MATERIALS , MS ,RAJEEV GUPTA,10,Click for details
2010-11 , 2 ,MS605 ,MATERIALS ENGINEERING , MS ,K K KAR,8,Click for details
2010-11 , 2 ,MS611 ,MATERIALS FOR ENERGY CONVERSION &amp; STORAGE , MS ,Y N MOHAPATRA,9,Click for details
2010-11 , 1 ,MS617 ,INTRODUCTION TO NANOMATERIALS AND NANOTECHNOLOGY , MS ,D C AGRAWAL,20,Click for details
2010-11 , 1 ,MS698 ,GRADUATE SEMINAR , MS ,J KUMAR,25,Click for details
2010-11 , 2 ,MS698 ,GRADUATE SEMINAR , MS ,JITENDRA KUMAR,26,Click for details
2010-11 , 1 ,MS699 ,M TECH THESIS , MS ,CONVENER DPGC,10,Click for details
