ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2017-18 , 1 ,ECO101A ,INTRODUCTION TO ECONOMICS , HSS ,DEBAYAN PAKRASHI,145,Click for details
2017-18 , 1 ,ECO201A ,MICROECONOMICS I , HSS ,VIMAL KUMAR,43,Click for details
2017-18 , 1 ,ECO221A ,MACROECONOMICS I , HSS ,SURAJIT SINHA (HS2),141,Click for details
2017-18 , 1 ,ECO301A ,MICROECONOMICS II , ECO ,SARANI SAHA,52,Click for details
2017-18 , 1 ,ECO303 ,MICRO ECONOMICS II , HSS ,COURSE DROPPED,0
2017-18 , 1 ,ECO321A ,MACROECONOMICS-II , ECO ,WASIM AHMAD,53,Click for details
2017-18 , 1 ,ECO341A ,ECONOMETRICS I , ECO ,ARSHAD RAHMAN,51,Click for details
2017-18 , 1 ,ECO397A ,TECHNICAL COMMUNICATION , ECO ,CONVENER DUGC,40,Click for details
2017-18 , 1 ,ECO402 ,MACROECONOMICS II , HSS ,WASIM AHMAD,1,Click for details
2017-18 , 1 ,ECO411A ,INDUSTRIAL ECONOMICS , ECO ,PRAVEEN KULSHRESHTHA,37,Click for details
2017-18 , 1 ,ECO412A ,INTERNATIONAL ECONOMICS AND FINANCE , ECO ,S K MATHUR,42,Click for details
2017-18 , 1 ,ECO498A ,UNDER GRADUATE PROJECT-III , ECO ,CONVENER DUGC,27,Click for details
2017-18 , 1 ,ECO504A ,ECONOMIC ANALYSIS OF LAW , HSS ,P M PRASAD,31,Click for details
2017-18 , 1 ,ECO523A ,ECONOMIC GROWTH THEORY AND PRACTICE , HSS ,SOHINI SAHU,29,Click for details
2017-18 , 1 ,ECO542A ,PANEL DATA PROCEDURES AND ANALYSIS , ECO ,S K MATHUR,18,Click for details
2017-18 , 1 ,ECO699 ,M SC THESIS , ECO ,CONVENER DUGC,35,Click for details
2017-18 , 1 ,ECO732A ,ECONOMETRICS , HSS ,ARSHAD RAHMAN,3,Click for details
2017-18 , 1 ,ECO737A ,ADVANCES IN MICROECONOMIC THEORY , HSS ,VIMAL KUMAR,3,Click for details
2017-18 , 1 ,ECO741A ,PRODUCTION ECONOMICS , HSS ,DEEP MUKHERJEE,26,Click for details
2017-18 , 1 ,ECO750A ,ADVANCED MACROECONOMICS , HSS ,WASIM AHMAD,3,Click for details
2017-18 , 1 ,ECO760A ,MATHEMATICAL ANALYSIS FOR ECONOMICS , HSS ,JOYDEEP DUTTA,15,Click for details
2017-18 , 1 ,ECO799 ,PHD THESIS , HSS ,CONVENER DPGC,19,Click for details
2017-18 , 1 ,EE200A ,"SIGNALS, SYSTEMS &amp; NETWORKS ", EE ,K S VENKATESH,164,Click for details
2017-18 , 1 ,EE320A ,PRINCIPLES OF COMMUNICATION , EE ,K VASUDEVAN,154,Click for details
2017-18 , 1 ,EE330A ,POWER SYSTEMS , EE ,A MOHAPATRA,153,Click for details
2017-18 , 1 ,EE370A ,DIGITAL ELECTRONICS , EE ,B MAZHARI,154,Click for details
2017-18 , 1 ,EE380A ,ELECTRICAL ENGINEERING LAB I , EE ,Y N SINGH,142,Click for details
2017-18 , 1 ,EE390A ,ELECTRICAL ENGINEERING COMMUNICATION SKILLS , EE ,A BANERJEE,145,Click for details
2017-18 , 1 ,EE391A ,ELECTRICAL ENGINEERING UNDER GRADUATE PROJECT I , EE ,CONVENER DUGC,20,Click for details
2017-18 , 1 ,EE392A ,UNDER GRADUATE PROJECT II , EE ,CONVENER DUGC,17,Click for details
2017-18 , 1 ,EE480A ,ELECTRICAL ENGINEERING LAB I , EE ,Y N SINGH,3,Click for details
2017-18 , 1 ,EE491A ,UNDER GRADUATE PROJECT -III , EE ,CONVENER DUGC,18,Click for details
2017-18 , 1 ,EE601A ,MATHEMATICAL METHODS IN SIGNAL PROCESSING , EE ,COURSE DROPPED,0
2017-18 , 1 ,EE602A ,STATISTICAL SIGNAL PROCESSING-I , EE ,R HEGDE,67,Click for details
2017-18 , 1 ,EE604A ,IMAGE PROCESSING , EE ,TANAYA GUHA,92,Click for details
2017-18 , 1 ,EE605A ,INTRODUCTION TO SIGNAL ANALYSIS , EE ,GOVIND SHARMA,59,Click for details
2017-18 , 1 ,EE607A ,WAVELET TRANSFORMS FOR SIGNAL &amp; IMAGE PROCESSING , EE ,P SIRCAR,10,Click for details
2017-18 , 1 ,EE610A ,ANALOG/DIGITAL VLSI CIRCUITS , EE ,S QURESHI,41,Click for details
2017-18 , 1 ,EE614A ,SOLID STATE DEVICES I , EE ,A VERMA,21,Click for details
2017-18 , 1 ,EE616A ,SEMICONDUCTOR DEVICE MODELLING , EE ,Y S CHAUHAN,24,Click for details
2017-18 , 1 ,EE617A ,INDUSTRIAL AUTOMATION AND CONTROL , EE ,N K VERMA,5,Click for details
2017-18 , 1 ,EE618A ,INTEGRATED CIRCUIT FABRICATION TECHNOLOGY , EE ,ALOKE DUTTA,17,Click for details
2017-18 , 1 ,EE621A ,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS , EE ,R K BANSAL (OE),57,Click for details
2017-18 , 1 ,EE622A ,COMMUNICATION THEORY , EE ,R BUDHIRAJA,24,Click for details
2017-18 , 1 ,EE630A ,SIMULATON OF MODERN POWER SYSTEMS , EE ,S C SRIVASTAVA,26,Click for details
2017-18 , 1 ,EE631A ,ADVANCED POWER SYSTEM STABILITY , EE ,S CHAKRABARTI,11,Click for details
2017-18 , 1 ,EE634A ,ELECTRICAL INSULATION IN POWER APPARATUS AND SYSTEMS , EE ,N GUPTA,23,Click for details
2017-18 , 1 ,EE641A ,ADVANCED ENGINEERING ELECTROMAGNETICS , EE ,A R HARISH,20,Click for details
2017-18 , 1 ,EE642A ,ANTENNAS ANALYSIS &amp; SYNTHESIS , EE ,K V SRIVASTAVA,16,Click for details
2017-18 , 1 ,EE645A ,MONOLITHIC MICROWAVE ICS , EE ,M J AKHTAR,15,Click for details
2017-18 , 1 ,EE647A ,MICROWAVE MEASUREMENTS AND DESIGN , EE ,K V SRIVASTAVA,17,Click for details
2017-18 , 1 ,EE650 ,BASICS OF MODERN CONTROL SYSTEMS , EE ,S R SAHOO,1,Click for details
2017-18 , 1 ,EE650A ,BASICS OF MODERN CONTROL SYSTEMS , EE ,S R SAHOO,117,Click for details
2017-18 , 1 ,EE653 ,DIGITAL CONTROL , EE ,L BEHERA,1,Click for details
2017-18 , 1 ,EE653A ,DIGITAL CONTROL , EE ,L BEHERA,18,Click for details
2017-18 , 1 ,EE654A ,ROBUST CONTROL SYSTEMS , EE ,R POTLURI,18,Click for details
2017-18 , 1 ,EE659A ,COMPUTATIONAL ASPECTS OF TOMOGRAPHIC IMAGING : MODELS TO INVERSIONS , EE ,N NAIK,5,Click for details
2017-18 , 1 ,EE660A ,BASICS OF POWER ELECTRONIC CONVERTERS , EE ,P SENSARMA,18,Click for details
2017-18 , 1 ,EE663A ,POWER ELECTRONICS IN SOLAR PHOTOVOLTAIC SYSTEMS , EE ,S ANAND,52,Click for details
2017-18 , 1 ,EE667A ,INFORMATION THEORY , EE ,A BANERJEE,8,Click for details
2017-18 , 1 ,EE670A ,WIRELESS COMMUNICATIONS , EE ,A JAGANNATHAM,47,Click for details
2017-18 , 1 ,EE673A ,DIGITAL COMMUNICATION NETWORKS , EE ,Y N SINGH (OE),35,Click for details
2017-18 , 1 ,EE683A ,QUANTUM AND WAVE PHENOMENA , EE ,SHILPI GUPTA,21,Click for details
2017-18 , 1 ,EE684A ,FIBER-OPTIC COMMUNICATIONS , EE ,P KUMAR,10,Click for details
2017-18 , 1 ,EE685A ,SEMICONDUCTOR OPTICAL COMMUNICATION DEVICES , EE ,U DAS,9,Click for details
2017-18 , 1 ,EE698X ,POWER CONVERTERS FOR CONSUMER ELECTRONIC , EE ,COURSE DROPPED,2,Click for details
2017-18 , 1 ,EE698Y ,PV TECHNOLOGIES , EE ,S S K IYER,9,Click for details
2017-18 , 1 ,EE699 ,M TECH THESIS , EE ,CONVENER DPGC,96,Click for details
2017-18 , 1 ,EE799 ,PHD THESIS , EE ,CONVENER DPGC,200,Click for details
2017-18 , 1 ,EE899 ,MS - RESEARCH THESIS , EE ,CONVENER DPGC,35,Click for details
2017-18 , 1 ,ENG112C ,ENGLISH LANGUAGE AND COMMUNICATION SKILLS , HSS ,T RAVICHANDRAN,118,Click for details
2017-18 , 1 ,ENG122A ,INTRODUCTION TO LINGUISTICS , HSS ,CHAITHRA PUTTASWAMY (HSS11),122,Click for details
2017-18 , 1 ,ENG123A ,INTRODUCTION TO LITERATURE , HSS ,G NEELAKANTAN,68,Click for details
2017-18 , 1 ,ENG423A ,CURRENT ISSUES IN LINGUISTICS , HSS ,ACHLA M RAINA  (HS2),82,Click for details
2017-18 , 1 ,ENG450A ,ACADEMIC WRITING , HSS ,N P SUDHARSHANA (HS2),73,Click for details
2017-18 , 1 ,ENG701A ,FUNDAMENTALS OF MODERN LINGUISTICS , HSS ,ACHLA M RAINA,3,Click for details
2017-18 , 1 ,ENG707A ,LANGUAGE CURRICULUM DESIGN , HSS ,N P SUDHARSHANA,1,Click for details
2017-18 , 1 ,ENG709A ,LINGUISTIC ANALYSIS , HSS ,CHAITHRA PUTTASWAMY,3,Click for details
2017-18 , 1 ,ENG716A ,INDIVIDUAL PROJECTS , HSS ,N P SUDHARSHANA,4,Click for details
2017-18 , 1 ,ENG719A ,AMERICAN RENAISSANCE , HSS ,G NEELAKANTAN,5,Click for details
2017-18 , 1 ,ENG742A ,RESPONSBILE DISSENT , HSS ,SUCHITRA MATHUR,5,Click for details
2017-18 , 1 ,ENG750A ,POSTWAR AMERICAN FICTION , HSS ,COURSE DROPPED,0
2017-18 , 1 ,ENG751A ,CONTEMPORARY CRITICAL THEORIES &amp; LITERARY PRAXES , HSS ,T RAVICHANDRAN,2,Click for details
2017-18 , 1 ,ENG753A ,TRANSLATION STUDIES , HSS ,MINI CHANDRAN,3,Click for details
2017-18 , 1 ,ENG799 ,PHD THESIS , HSS ,CONVENER DPGC,21,Click for details
2017-18 , 1 ,ES311A ,CRYSTALLOGRAPHY AND MINERALOGY , ES ,DEEPAK DHINGRA,19,Click for details
2017-18 , 1 ,ES312A ,FIELD GEOLOGY-I , ES ,J N MALIK,18,Click for details
2017-18 , 1 ,ES644A ,REMOTE SENSING AND GIS FOR GEO-RESOURCE EVALUATION COURSE , ES ,RAJIV SINHA,17,Click for details
2017-18 , 1 ,ES650A ,COMMUNICATION SKILLS IN EARTH SCIENCES , ES ,J N MALIK,12,Click for details
2017-18 , 1 ,ES651A ,MATHEMATICS FOR EARTH SCIENCES , ES ,DEBAKAR GHOSAL,18,Click for details
2017-18 , 1 ,ES652A ,IGNEOUS AND METAMORPHIC PETROLOGY , ES ,D PAUL,16,Click for details
2017-18 , 1 ,ES654A ,ADVANCED STRUCTURAL GEOLOGY , ES ,SANTANU MISRA,16,Click for details
2017-18 , 1 ,ES655A ,SOLID EARTH GEOPHYSICS , ES ,ANIMESH MANDAL,8,Click for details
2017-18 , 1 ,ES699 ,M TECH THESIS , ES ,CONVENER DPGC,11,Click for details
2017-18 , 1 ,ES799 ,PH D THESIS , ES ,CONVENER DPGC,27,Click for details
2017-18 , 1 ,ESC101A ,FUNDAMENTAL OF COMPUTING , CSE ,NISHEETH SRIVASTAVA,449,Click for details
2017-18 , 1 ,ESC201A ,INTRODUCTION TO ELECTRONICS , EE ,KETAN RAJAWAT,435,Click for details
2017-18 , 1 ,ESO201A ,THERMODYNAMICS , CHE ,J K SINGH,270,Click for details
2017-18 , 1 ,ESO202A ,MECHANICS OF SOLIDS , CE ,S K MISHRA,180,Click for details
2017-18 , 1 ,ESO203A ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,S P DAS,32,Click for details
2017-18 , 1 ,ESO204A ,FLUID MECHANICS AND RATE PROCESSES , ME ,K MURALIDHAR,365,Click for details
2017-18 , 1 ,ESO205A ,NATURE AND PROPERTIES OF MATERIALS , MSE ,A SUBRAMANIAM,169,Click for details
2017-18 , 1 ,ESO206A ,PRINCIPLES OF BIOTECHNOLOGY , BSBE ,A K THAKUR,107,Click for details
2017-18 , 1 ,ESO207A ,DATA STRUCTURE &amp; ALGORITHM , CSE ,SUMIT GANGULY,235,Click for details
2017-18 , 1 ,ESO208A ,COMPUTATIONAL METHODS IN ENGINEERING , CE ,RAJESH SRIVASTAVA,338,Click for details
2017-18 , 1 ,ESO209A ,DYNAMICS , ME ,B L SHARMA,192,Click for details
2017-18 , 1 ,ESO213A ,FUNDAMENTALS OF EARTH SCIENCES , ES ,I SEN,110,Click for details
2017-18 , 2 ,ECO221A ,MACROECONOMICS I , ECO ,SOHINI  SAHU,43,Click for details
2017-18 , 2 ,ECO261A ,INTRODUCTION TO MATHEMATICAL ECONOMICS , ECO ,JOYDEEP  DUTTA,89,Click for details
2017-18 , 2 ,ECO311A ,DEVELOPMENT ECONOMICS , ECO ,DEBAYAN PAKRASHI,59,Click for details
2017-18 , 2 ,ECO342 ,ECONOMETRICS II , HSS ,SOMESH KUMAR  MATHUR,1,Click for details
2017-18 , 2 ,ECO342A ,ECONOMETRICS II , ECO ,SOMESH KUMAR  MATHUR,42,Click for details
2017-18 , 2 ,ECO399A ,UG PROJECT -II , ECO ,VIMAL  KUMAR,21,Click for details
2017-18 , 2 ,ECO407 ,MONETARY ECONOMICS , ECO ,SURAJIT  SINHA,2,Click for details
2017-18 , 2 ,ECO413 ,INDIAN ECONOMIC PROBLEMS , ECO ,WASIM AHMAD,0
2017-18 , 2 ,ECO413A ,INDIAN ECONOMIC PROBLEMS , ECO ,WASIM AHMAD,150,Click for details
2017-18 , 2 ,ECO499A ,UNDER GRADUATE PROJECT-IV , ECO ,VIMAL  KUMAR,4,Click for details
2017-18 , 2 ,ECO501A ,ENVIROMENTAL ECONOMICS AND POLICY , ECO ,P MURALI  PRASAD,50,Click for details
2017-18 , 2 ,ECO522A ,MONETARY ECONOMICS , ECO ,SURAJIT  SINHA,94,Click for details
2017-18 , 2 ,ECO545A ,BAYESIAN ECONOMETRICS , ECO ,MOHAMMAD ARSHAD RAHMAN,28,Click for details
2017-18 , 2 ,ECO699 ,M SC THESIS , ECO ,VIMAL  KUMAR,30,Click for details
2017-18 , 2 ,ECO742A ,EFFICIENCY AND PRODUCTIVITY ANALYSIS , ECO ,DEEP MUKHERJEE,7,Click for details
2017-18 , 2 ,ECO751A ,LAW AND ECONOMICS , HSS ,P MURALI  PRASAD,3,Click for details
2017-18 , 2 ,ECO753A ,LABOUR ECONOMICS , ECO ,SARANI  SAHA,23,Click for details
2017-18 , 2 ,ECO754A ,GAME THEORY , ECO ,VIMAL  KUMAR,73,Click for details
2017-18 , 2 ,ECO761A ,APPLIED ECONOMETRICS , HSS ,SOMESH KUMAR  MATHUR,3,Click for details
2017-18 , 2 ,ECO799 ,PHD THESIS , ECO ,SARANI  SAHA,16,Click for details
2017-18 , 2 ,EE210A ,MICROELECTRONICS-I , EE ,ALOKE  DUTTA,149,Click for details
2017-18 , 2 ,EE250A ,CONTROL SYSTEMS ANALYSIS , EE ,RAMPRASAD  POTLURI,142,Click for details
2017-18 , 2 ,EE301A ,DIGITAL SIGNAL PROCESSING , EE ,KASTURI  VASUDEVAN,139,Click for details
2017-18 , 2 ,EE311A ,MICROELECTRONICS II , EE ,S SUNDAR KUMAR  IYER,65,Click for details
2017-18 , 2 ,EE321A ,COMMUNICATION SYSTEMS , EE ,ADRISH  BANERJEE,72,Click for details
2017-18 , 2 ,EE340A ,ELECTROMAGNETIC THEORY , EE ,A R  HARISH,115,Click for details
2017-18 , 2 ,EE360A ,POWER ELECTRONICS , EE ,SANTANU KUMAR  MISHRA,104,Click for details
2017-18 , 2 ,EE381A ,ELECTRICAL ENGINEERING LABORATORY -II , EE ,YATINDRA NATH  SINGH,137,Click for details
2017-18 , 2 ,EE391A ,ELECTRICAL ENGINEERING UNDER GRADUATE PROJECT I , EE ,KASTURI  VASUDEVAN,4,Click for details
2017-18 , 2 ,EE392A ,UNDER GRADUATE PROJECT II , EE ,KASTURI  VASUDEVAN,26,Click for details
2017-18 , 2 ,EE416A ,OPTO-ELECTRONICS , EE ,SHILPI  GUPTA,27,Click for details
2017-18 , 2 ,EE491A ,UNDER GRADUATE PROJECT -III , EE ,KASTURI  VASUDEVAN,12,Click for details
2017-18 , 2 ,EE492A ,UNDER GRADUATE PROJECT-IV , EE ,KASTURI  VASUDEVAN,0
2017-18 , 2 ,EE600A ,MATHEMATICAL STRUCTURES OF SIGNALS &amp; SYSTEMS , EE ,K S  VENKATESH,16,Click for details
2017-18 , 2 ,EE609A ,CONVEX OPTIMIZATION IN SIGNAL PROCESSING AND COMMUNICATIONS , EE ,KETAN  RAJAWAT,91,Click for details
2017-18 , 2 ,EE619A ,VLSI SYSTEM DESIGN , EE ,SHAFI  QURESHI,52,Click for details
2017-18 , 2 ,EE623A ,DETECTION &amp; ESTIMATION THEORY , EE ,RAKESH K  BANSAL,17,Click for details
2017-18 , 2 ,EE627A ,SPEECH SIGNAL PROCESSING , EE ,RAJESH MAHANAND  HEGDE,62,Click for details
2017-18 , 2 ,EE629A ,DIGITAL SWITCHING , EE ,YATINDRA NATH  SINGH,75,Click for details
2017-18 , 2 ,EE632A ,ECONOMIC OPERATION &amp; CONTROL OF POWER SYSTEMS , EE ,ABHEEJEET  MOHAPATRA,18,Click for details
2017-18 , 2 ,EE633A ,ELECTRIC POWER SYSTEM OPERATION AND  MGMT. UNDER RESTRUCTURED ENVIRONMENT , EE ,S C  SRIVASTAVA,25,Click for details
2017-18 , 2 ,EE636A ,ADVANCED PROTECTIVE RELAYING , EE ,Ramakrishna  Gokaraju,12,Click for details
2017-18 , 2 ,EE638A ,ADVANCED RF ANTENNAS , EE ,KUMAR VAIBHAV  SRIVASTAVA,12,Click for details
2017-18 , 2 ,EE639A ,NONLINEAR FIBER OPTICS , EE ,PRADEEP  KUMAR K,7,Click for details
2017-18 , 2 ,EE643A ,SMART ANTENNAS FOR MOBILE COMMUNICATION , EE ,PRADIP  SIRCAR,26,Click for details
2017-18 , 2 ,EE644A ,ELECTROMAGNETIC INTERFERENCE AND COMPATIBILITY TECHNIQUES , EE ,MD JALEEL  AKHTAR,16,Click for details
2017-18 , 2 ,EE648A ,MICROWAVE CIRCUITS , EE ,KUMAR VAIBHAV  SRIVASTAVA,15,Click for details
2017-18 , 2 ,EE649A ,THE FINITE ELEMENT METHOD FOR ELECTRIC AND MAGNETIC FIELDS , EE ,NANDINI  GUPTA,3,Click for details
2017-18 , 2 ,EE658A ,"FUZZY SET, LOGIC &amp; SYSTEMS &amp; APPLICATIONS ", EE ,NISHCHAL K  VERMA,36,Click for details
2017-18 , 2 ,EE660A ,BASICS OF POWER ELECTRONIC CONVERTERS , EE ,SANDEEP  ANAND,17,Click for details
2017-18 , 2 ,EE662A ,CONTROL TECHNIQUES IN POWER ELECTRONICS , EE ,PARTHASARATHI  SENSARMA,11,Click for details
2017-18 , 2 ,EE665A ,ADVANCED ELECTRIC DRIVES , EE ,S P  DAS,31,Click for details
2017-18 , 2 ,EE671A ,NEURAL NETWORKS , EE ,L D  BEHERA,55,Click for details
2017-18 , 2 ,EE677A ,MIMO WIRELESS COMMUNICATION , EE ,ROHIT  BUDHIRAJA,42,Click for details
2017-18 , 2 ,EE681A ,COMPACT MODELING , EE ,YOGESH SINGH  CHAUHAN,18,Click for details
2017-18 , 2 ,EE698K ,MODELING AND REPRESENTATION TECHNIQUES FOR IMAGES , EE ,TANAYA  GUHA,25,Click for details
2017-18 , 2 ,EE698L ,INTRODUCTION TO FLEXIBLE ELECTRONICS , EE ,BAQUER  MAZHARI,27,Click for details
2017-18 , 2 ,EE698P ,ADAPTIVE SIGNAL PROCESSING , EE ,GOVIND  SHARMA,9,Click for details
2017-18 , 2 ,EE698Q ,5G WIRELESS TECHNOLOGIES , EE ,ADITYA K  JAGANNATHAM,30,Click for details
2017-18 , 2 ,EE698R ,SMART GRID MONITORING AND VISUALIZATION , EE ,SAIKAT  CHAKRABARTI,11,Click for details
2017-18 , 2 ,EE698S ,ANALYSIS OF MODERN WIRELESS NETWORK , EE ,Abhishek Gupta,17,Click for details
2017-18 , 2 ,EE698T ,CHARGE AND HEAT TRANSPORT IN SEMICONDUCTORS , EE ,Amit   Verma,22,Click for details
2017-18 , 2 ,EE699 ,M TECH THESIS , EE ,YOGESH SINGH  CHAUHAN,96,Click for details
2017-18 , 2 ,EE799 ,PHD THESIS , EE ,YOGESH SINGH  CHAUHAN,209,Click for details
2017-18 , 2 ,EE899 ,MS - RESEARCH THESIS , EE ,YOGESH SINGH  CHAUHAN,38,Click for details
2017-18 , 2 ,ENG123A ,INTRODUCTION TO LITERATURE , HSS ,MINI  CHANDRAN,101,Click for details
2017-18 , 2 ,ENG432A ,LITERATURE AND IDEOLOGY , HSS ,SUCHITRA  MATHUR,48,Click for details
2017-18 , 2 ,ENG433A ,MODERN DRAMA , HSS ,G  NEELAKANTAN,73,Click for details
2017-18 , 2 ,ENG438A ,POSTCOLONIAL LITERATURE , HSS ,SAYAN CHATTOPADHYAY,77,Click for details
2017-18 , 2 ,ENG445A ,LITERATURE &amp; THE INDIVIDUAL , HSS ,T  RAVICHANDRAN,27,Click for details
2017-18 , 2 ,ENG447A ,TOPICS IN COGNITIVE LINGUISTICS , HSS ,ACHLA MISRI   RAINA,55,Click for details
2017-18 , 2 ,ENG448A ,LANGAUGES OF SOUTH ASIA , HSS ,CHAITHRA  PUTTASWAMY,51,Click for details
2017-18 , 2 ,ENG716A ,INDIVIDUAL PROJECTS , HSS ,MINI  CHANDRAN,2,Click for details
2017-18 , 2 ,ENG717A ,SEMINAR IN LINGUISTICS , HSS ,ACHLA MISRI   RAINA,4,Click for details
2017-18 , 2 ,ENG743A ,FEMINIST THEORY AND LITERATURE , HSS ,SUCHITRA  MATHUR,33,Click for details
2017-18 , 2 ,ENG748A ,TOPICS IN COGNITIVE LINGUISTICS , HSS ,ACHLA MISRI   RAINA,4,Click for details
2017-18 , 2 ,ENG750A ,POSTWAR AMERICAN FICTION , HSS ,G  NEELAKANTAN,3,Click for details
2017-18 , 2 ,ENG751A ,CONTEMPORARY CRITICAL THEORIES &amp; LITERARY PRAXES , HSS ,SAYAN CHATTOPADHYAY,4,Click for details
2017-18 , 2 ,ENG763A ,LANGUAGE DOCUMENTATION AND DESCRIPTION , HSS ,CHAITHRA  PUTTASWAMY,4,Click for details
2017-18 , 2 ,ENG799 ,PHD THESIS , HSS ,SAYAN CHATTOPADHYAY,22,Click for details
2017-18 , 2 ,ES313A ,GEOMORPHOLOGY AND EARTH SURFACE PROCESSES , ES ,RAJIV  SINHA,18,Click for details
2017-18 , 2 ,ES314A ,FUNDAMENTALS OF GEOPHYSICS , ES ,ANIMESH MANDAL,78,Click for details
2017-18 , 2 ,ES315A ,IGNEOUS &amp; METAMORPHIC PETROLOGY , ES ,DEBAJYOTI  PAUL,18,Click for details
2017-18 , 2 ,ES647A ,GEOLOGY AND GEOCHEMISTRY OF PETROLEUM , ES ,INDRA SEKHAR SEN,10,Click for details
2017-18 , 2 ,ES648A ,INSTRUMENTATION IN EARTH SCEINCES , ES ,Deepak Dhingra,14,Click for details
2017-18 , 2 ,ES656A ,GEOPHYSICAL METHODS , ES ,DIBAKAR GHOSAL,11,Click for details
2017-18 , 2 ,ES657A ,EXPERIMENTAL ROCK MECHANICS &amp; ROCK PHYSICS , ES ,SANTANU  MISRA,14,Click for details
2017-18 , 2 ,ES659A ,ACTIVE TECTONICS AND PALEOSEISMOLOGY , ES ,JAVED N  MALIK,15,Click for details
2017-18 , 2 ,ES660A ,GEOLOGICAL FIELD TRAINING , ES ,SANTANU  MISRA,14,Click for details
2017-18 , 2 ,ES699 ,M TECH THESIS , ES ,SANTANU  MISRA,9,Click for details
2017-18 , 2 ,ES799 ,PH D THESIS , ES ,SANTANU  MISRA,31,Click for details
2017-18 , 2 ,ESC101A ,FUNDAMENTALS OF COMPUTING , CSE ,INDRANIL SAHA,478,Click for details
2017-18 , 2 ,ESC201A ,INTRODUCTION TO ELECTRONICS , EE ,RAJSHEKHAR GANNAVARPU,402,Click for details
2017-18 , 2 ,ESO201A ,THERMODYNAMICS , CHE ,PANKAJ APTE,127,Click for details
2017-18 , 2 ,ESO202A ,MECHANICS OF SOLIDS , CE ,RAJESH SATHIYAMOORTHY,153,Click for details
2017-18 , 2 ,ESO203A ,INTRODUCTION TO ELECTRICAL ENGINEERING , EE ,SOUMYA RANJAN  SAHOO,236,Click for details
2017-18 , 2 ,ESO207A ,DATA STRUCTURE &amp; ALGORITHM , CSE ,R K    GHOSH,97,Click for details
2017-18 , 1 ,FA799 ,PHD THESIS , HSS ,CONVENER DPGC,6,Click for details
2017-18 , 2 ,FA799 ,PHD THESIS , HSS ,SAYAN CHATTOPADHYAY,7,Click for details
2017-18 , 2 ,HSO201A ,APPLIED PROBABILITY AND STATISTICS , ECO ,PRAVEEN KULSHRESHTHA,185,Click for details
2017-18 , 1 ,IDC600A ,INTRODUCTION TO HIGH PERFORMANCE COMPUTING FOR SCIENTISTS &amp; ENGINEERS , PHY ,M K VERMA,7,Click for details
2017-18 , 1 ,IDC601A ,DYNAMICAL SYSTEMS AND CHAOS , PHY ,COURSE DROPPED,0
2017-18 , 1 ,IME602A ,PROBABILITY AND STATISTICS , IME ,S VANAMALLA V,24,Click for details
2017-18 , 1 ,IME603A ,INTRODUCTION TO COMPUTING , IME ,SHANKAR PRAWESH,41,Click for details
2017-18 , 1 ,IME605A ,OPERATIONS RESEARCH FOR MANAGEMENT , IME ,FAIZ HAMID,23,Click for details
2017-18 , 1 ,IME636A ,INTRODUCTION TO GAME THEORY , IME ,S VANAMALLA V,39,Click for details
2017-18 , 1 ,IME639A ,ANALYTICS IN TRANSPORT AND TELECOM , IME ,FAIZ HAMID,16,Click for details
2017-18 , 1 ,IME641A ,DESIGN OF PRODUCTION SYSTEMS , IME ,AVIJIT KHANRA,26,Click for details
2017-18 , 1 ,IME692A ,ADVANCED STATISTICAL METHODS FOR BUSINESS ANALYTICS , IME ,SHANKAR PRAWESH,33,Click for details
2017-18 , 1 ,IME697 ,INDUSTRIAL PROJECT , IME ,CONVENER DPGC,0
2017-18 , 1 ,IME698 ,SEMINAR , IME ,CONVENER DPGC,39,Click for details
2017-18 , 1 ,IME698A ,SEMINAR , IME ,CONVENER DPGC,39,Click for details
2017-18 , 1 ,IME699 ,M TECH THESIS , IME ,CONVENER DPGC,19,Click for details
2017-18 , 1 ,IME799 ,PHD THESIS , IME ,CONVENER DPGC,40,Click for details
2017-18 , 2 ,IDC603A ,ENGLISH PROFICIENCY AND SCHOLARLY COMMUNICATION , ME ,BHASKAR  DASGUPTA,56,Click for details
2017-18 , 2 ,IME624A ,COMPUTER AIDED DECISION SYSTEMS , IME ,DEEPU  PHILIP,33,Click for details
2017-18 , 2 ,IME625A ,INDRODUCTION TO STOCHASTIC PROCESSES AND THEIR APPLICATIONS , IME ,AVIJIT KHANRA,34,Click for details
2017-18 , 2 ,IME634A ,MANAGEMENT DECISION ANALYSIS , IME ,RAGHU NANDAN SENGUPTA,14,Click for details
2017-18 , 2 ,IME637A ,ADVANCED DECISION MODELS , IME ,SRI VANAMALLA V,21,Click for details
2017-18 , 2 ,IME642A ,OPERATIONS MANAGEMENT , IME ,Vipin B,23,Click for details
2017-18 , 2 ,IME671 ,SOFTWARE PROJECT MANAGEMENT , IME ,SUBHAS CHANDRA  MISRA,1,Click for details
2017-18 , 2 ,IME671A ,SOFTWARE PROJECT MANAGEMENT , IME ,SUBHAS CHANDRA  MISRA,33,Click for details
2017-18 , 2 ,IME672A ,DATA MINING AND KNOWLEDGE DISCOVERY , IME ,FAIZ HAMID,40,Click for details
