ACADEMIC YEAR , SEM, COURSE NAME , COURSE TITLE , DEPT , INSTRUCTOR NAME, REGIST, DETAILS
2007-08 , 1 ,IME605 ,OPERATIONS RESEARCH FOR MANAGEMENT , IME ,ASHOK K MITTAL,0
2007-08 , 1 ,IME611 ,FINANCIAL ENGINEERING , IME ,KRIPA SHANKER,0
2007-08 , 2 ,IME624 ,COMPUTER AIDED DECISION SYSTEMS , IME ,KRIPA SHANKER,0
2007-08 , 1 ,IME698 ,SEMINAR , IME ,ANOOP SINGH,0
2007-08 , 2 ,IME698 ,SEMINAR , IME ,CONVENOR DPGC,0
2007-08 , 1 ,IME699 ,M TECH THESIS , IME ,CONVENOR DPGC,0
2007-08 , 2 ,IME699 ,M TECH THESIS , IME ,CONVENOR DPGC,0
2007-08 , 3 ,IME699 ,M TECH THESIS , IME ,CONVENOR DPGC,0
2007-08 , 1 ,IME799 ,PHD THESIS , IME ,CONVENOR DPGC,0
2007-08 , 2 ,IME799 ,PHD THESIS , IME ,CONVENOR DPGC,0
2007-08 , 1 ,LT601 ,INTRODUCTION TO LASERS , LT ,H WANARE,0
2007-08 , 2 ,LT611 ,LASER SYSTEMS AND APPLICATIONS , LT ,UTPAL DAS,0
2007-08 , 1 ,LT631 ,INTRODUCTION TO COHERENT AND LASER OPTICS , LT ,ASIMA PRADHAN,0
2007-08 , 2 ,LT680 ,M TECH LAB TECHNIQUES , LT ,ASIMA PRADHAN,0
2007-08 , 1 ,LT699 ,M TECH THESIS , LT ,CONVENOR DPGC,0
2007-08 , 2 ,LT699 ,M TECH THESIS , LT ,CONVENOR DPGC,0
2007-08 , 3 ,LT699 ,M TECH THESIS , LT ,CONVENOR DPGC,0
2007-08 , 1 ,MBA601 ,ACCOUNTING FOR MANAGEMENT , IME ,B V PHANI,0
2007-08 , 1 ,MBA606 ,ECONOMIC ANALYSIS FOR MANAGEMENT , IME ,RUNA SARKAR,0
2007-08 , 2 ,MBA607 ,FINANCIAL MANAGEMENT , IME ,B V PHANI,0
2007-08 , 1 ,MBA609 ,"FINANCIAL INTERMEDIARIES, FINANCIAL INSTITUTIONS &amp; REGULATIONS ", IME ,B V PHANI,0
2007-08 , 2 ,MBA610 ,INVESTMENT VALUATION AND REAL OPTIONS , IME ,ANOOP SINGH,0
2007-08 , 1 ,MBA611 ,ORGANIZATION STRUCTURE AND BEHAVIOUR , IME ,RAHUL VARMAN,0
2007-08 , 2 ,MBA616 ,HUMAN RESOURCE MANAGEMENT , IME ,RAHUL VERMAN,0
2007-08 , 2 ,MBA617 ,"SOCIAL, POLITICAL AND LEGAL ENVIRON OF BUSINESS ", IME ,RAHUL VERMAN,0
2007-08 , 2 ,MBA621 ,MANAGERIAL COMMUNICATIONS , IME ,ANOOP SINGH,0
2007-08 , 1 ,MBA622 ,MANUFACTURING STRATEGY , IME ,R R K SHARMA,0
2007-08 , 1 ,MBA623 ,STRATEGIC MANAGEMENT , IME ,A P SINHA,0
2007-08 , 1 ,MBA628 ,INTERNATIONAL BUSINESS MANAGEMENT , IME ,A P SINHA,0
2007-08 , 2 ,MBA629 ,MANAGEMENT IN A GLOBAL ECONOMY: AN INDIAN PERSPECTIVE , IME ,RUNA SARKAR,0
2007-08 , 1 ,MBA630 ,ECONOMICS OF BUSINESS POLICY , IME ,RUNA SARKAR,0
2007-08 , 1 ,MBA631 ,MARKETING MANAGEMENT , IME ,N K SHARMA,0
2007-08 , 2 ,MBA633 ,MARKETING RESEARCH , IME ,N K SHARMA,0
2007-08 , 1 ,MBA634 ,CONSUMER BEHAVIOUR , IME ,N K SHARMA,0
2007-08 , 2 ,MBA635 ,MARKETING OF SERVICES , IME ,JAYANTA CHATTERJEE,0
2007-08 , 1 ,MBA637 ,BUSINESS TO BUSINESS MARKETING , IME ,J CHATTERJEE,0
2007-08 , 1 ,MBA641 ,COMPUTING FOR MANAGEMENT , IME ,VEENA BANSAL,0
2007-08 , 2 ,MBA642 ,DATABASE MANAGEMENT , IME ,ANOOP SINGH,0
2007-08 , 2 ,MBA645 ,MANAGEMENT INFORMATION SYSTEMS , IME ,JAYANTA KIRHSHNA,0
2007-08 , 2 ,MBA646 ,ENTERPRISE INTEGRATION WITH IT , IME ,VEENA BANSAL,0
2007-08 , 1 ,MBA651 ,QUANTITATIVE METHODS FOR DECISION MAKING , IME ,P MEHTA,0
2007-08 , 2 ,MBA661 ,PRODUCTION AND OPERATIONS MANAGEMENT , IME ,P MEHTA,0
2007-08 , 1 ,MBA663 ,TOTAL QUALITY MANAGEMENT , IME ,ASHOK K MITTAL,0
2007-08 , 1 ,MBA664 ,SUPPLY CHAIN MANAGEMENT , IME ,P MEHTA,0
2007-08 , 2 ,MBA665 ,MANUFACTURING PLANNING AND CONTROL , IME ,R R K SHARMA,0
2007-08 , 2 ,MBA671 ,MANAGING SERVICE OPERATIONS , IME ,ASHOK K MITTAL,0
2007-08 , 1 ,MBA675 ,"INFRASTRUCTURE REGULATION, POLICY &amp; FINANCE ", IME ,ANOOP SINGH,0
2007-08 , 1 ,MBA676 ,"SECURITY ANALYSIS, DERIVATIVES &amp; PORTFOLIO MANAGEMENT ", IME ,R N SENGUPTA,0
2007-08 , 2 ,MBA677 ,PROJECT FINANCING &amp; MANAGEMENT , IME ,ANOOP SINGH,0
2007-08 , 2 ,MBA678 ,MANAGEMENT OF RISK IN FINANCIAL SYSTEM , IME ,R N SENGUPTA,0
2007-08 , 2 ,MBA698 ,MANAGEMENT SEMINARS , IME ,CONVENOR DPGC,0
2007-08 , 1 ,MBA698 ,MANAGEMENT SEMINARS , IME ,ANOOP SINGH,0
2007-08 , 1 ,MBA699 ,PROJECT I , IME ,ANOOP SINGH,0
2007-08 , 2 ,MBA699 ,PROJECT I , IME ,CONVENOR DPGC,0
2007-08 , 2 ,ME100 ,INTRODUCTION TO PROFESSION , ME ,A K MALLIK,0
2007-08 , 2 ,ME231 ,FLUID MECHANICS , ME ,P K PANIGRAHI,0
2007-08 , 2 ,ME251 ,ENGINEERING DESIGN AND GRAPHICS , ME ,A DUTTA,0
2007-08 , 1 ,ME300 ,SUMMER INDUSTRIAL TRAINING , ME ,J RAMKUMAR,0
2007-08 , 2 ,ME300 ,SUMMER INDUSTRIAL TRAINING , ME ,CONVENOR DUGC,0
2007-08 , 3 ,ME300 ,SUMMER INDUSTRIAL TRAINING , ME ,CONVENOR DUGC,0
2007-08 , 2 ,ME301 ,ENERGY SYSTEMS I , ME ,A K AGARWAL,0
2007-08 , 1 ,ME321 ,ADVANCED MECHANICS OF SOLIDS , ME ,P VENKITANARAYANAN,0
2007-08 , 1 ,ME341 ,HEAT AND MASS TRANSFER , ME ,P S GHOSHDASTIDAR,0
2007-08 , 2 ,ME351 ,DESIGN OF MACHINE ELEMENTS , ME ,B N BANERJEE,0
2007-08 , 1 ,ME352 ,THEORY OF MECHANISMS &amp; MACHINES , ME ,A K MALLIK,0
2007-08 , 2 ,ME353 ,DYNAMICS AND VIBRATION OF MACHINERY , ME ,N S VYAS,0
2007-08 , 1 ,ME359 ,INTERNAL COMBUSTION ENGINES , ME ,B P PUNDIR,0
2007-08 , 1 ,ME361 ,MANUFACTURING TECHNOLOGY , ME ,J RAMKUMAR,0
2007-08 , 2 ,ME371 ,MECHANICAL ENGINEERING LAB-I , ME ,B BHATTACHARYA,0
2007-08 , 1 ,ME374 ,MECHANICAL ENGG. RESEARCH , ME ,CONVENER DUGC,0
2007-08 , 1 ,ME401 ,ENERGY SYSTEMS - II , ME ,A K SAHA,0
2007-08 , 2 ,ME451 ,PROJECT - I , ME ,N N KISHORE,0
2007-08 , 1 ,ME451 ,PROJECT - I , ME ,N N KISHORE,0
2007-08 , 2 ,ME452 ,PROJECT II , ME ,N N KISHORE,0
2007-08 , 1 ,ME453 ,AUTOMATION AND CONTROL , ME ,B BHATTACHARYA,0
2007-08 , 2 ,ME461 ,MANUFACTURING SYSTEMS , ME ,V K JAIN,0
2007-08 , 1 ,ME471N ,MECHANICAL ENGINEERING LAB , ME ,V. RAGHURAM,0
2007-08 , 2 ,ME600 ,COMMUNICATION SKILLS FOR ENGINEERS , ME ,V ESWARAN,0
2007-08 , 2 ,ME617 ,ADVANCED THEORY OF TURBOMACHINERY , ME ,S SARKAR,0
2007-08 , 1 ,ME621 ,INTRODUCTION TO SOLID MECHANICS , ME ,N N KISHORE,0
2007-08 , 2 ,ME623 ,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS , ME ,N N KISHORE,0
2007-08 , 1 ,ME623 ,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS , ME ,S BASU,0
2007-08 , 2 ,ME624 ,CALCULUS OF VARIATIONS , ME ,B L SHARMA,0
2007-08 , 1 ,ME625 ,APPLIED DYNAMICS AND VIBRATIONS , ME ,N S VYAS,0
2007-08 , 2 ,ME627 ,NON-LINEAR VIBRATION , ME ,A K MALLIK,0
2007-08 , 1 ,ME630 ,NUMERICAL FLUID FLOW AND HEAT TRANSFER , ME ,V ESWARAN,0
2007-08 , 1 ,ME631 ,VISCOUS FLOW THEORY , ME ,S SARKAR,0
2007-08 , 2 ,ME634 ,ADVANCED COMPUTATIONAL FLUID DYNAMICS , ME ,V ESWARAN,0
2007-08 , 2 ,ME639 ,LIQUID VAPOUR PHASE CHANGE PHENOMENA , ME ,S KHANDEKAR,0
2007-08 , 1 ,ME641 ,CONDUCTION AND RADIATION , ME ,K MURALIDHAR,0
2007-08 , 2 ,ME642 ,CONVECTIVE HEAT AND MASS TRANSFER , ME ,P S GHOSHDASTIDAR,0
2007-08 , 1 ,ME647 ,INTRODUCTION TO TURBULENT FLUID MECHANICS , ME ,G BISWAS,0
2007-08 , 1 ,ME648 ,COMPUTER AIDED DESIGN OF THERMAL SYSTEMS , ME ,P K PANIGRAHI,0
2007-08 , 2 ,ME649 ,EXPERIMENTAL METHODS IN THERMAL SCIENCES , ME ,K MURALIDHAR,0
2007-08 , 1 ,ME650 ,SOLAR SYSTEM MECHANICS , ME ,ISHAN SHARMA,0
2007-08 , 1 ,ME652 ,PRINCIPLES OF DYNAMICS , ME ,A GHOSH,0
2007-08 , 2 ,ME660 ,SPACE MECHANICS , ME ,I SHARMA,0
2007-08 , 1 ,ME661 ,MACHINING SCIENCE I , ME ,S K CHOUDHURY,0
2007-08 , 1 ,ME662 ,MACHINING SCIENCE II , ME ,V K JAIN,0
2007-08 , 1 ,ME663 ,METAL FORMING , ME ,N V REDDY,0
2007-08 , 1 ,ME668 ,VIBRATION AND NOISE IN MACHINE TOOLS &amp; PRESSES , ME ,,0
2007-08 , 2 ,ME671 ,EXPERIMENTAL STRESS ANALYSIS , ME ,P ENKITANARAYANAN,0
2007-08 , 1 ,ME681 ,MATHEMATICAL METHODS IN ENGINEERING , ME ,P M DIXIT,0
2007-08 , 1 ,ME685 ,PROGRAMMING AND NUMERICAL ANALYSIS , ME ,A SAXENA,0
2007-08 , 1 ,ME690 ,ALTERNATIVE FUELS &amp; ADVANCE IN IC ENGINES , ME ,A K AGARWAL,0
2007-08 , 1 ,ME698 ,ADVANCED TOPICS: GRANULAR MATERIALS , ME ,,0
2007-08 , 1 ,ME698C ,CALCULUS OF VARIATIONS IN MECHANICS , ME ,BASANT SHARMA,0
2007-08 , 1 ,ME698D ,SPECIAL TOPICS : MICROMACHINING , ME ,A GHOSH,0
2007-08 , 2 ,ME698E ,BIO-MEMS AND MICROSYSTEMS , ME ,S BHATTACHARYA,0
2007-08 , 1 ,ME699 ,M TECH THESIS , ME ,SUMIT BASU,0
2007-08 , 2 ,ME699 ,M TECH THESIS , ME ,CONVENOR DPGC,0
2007-08 , 3 ,ME699 ,M TECH THESIS , ME ,CONVENOR DPGC,0
2007-08 , 1 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,SUMIT BASU,0
2007-08 , 2 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,CONVENOR DPGC,0
2007-08 , 3 ,ME699. ,M TECH THESIS (FOR DUAL DEGREE ONLY) , ME ,CONVENOR DUGC,0
2007-08 , 2 ,ME721 ,THEORY OF PLASTICITY , ME ,P M DIXIT,0
2007-08 , 2 ,ME723 ,WAVE PROPAGATION IN SOLIDS , ME ,S MAHESH,0
2007-08 , 2 ,ME729 ,MODELLING OF MECHANICAL PROPERTIES OF MATERIALS , ME ,S BASU,0
2007-08 , 2 ,ME751 ,COMPUTER AIDED ENGINEERING DESIGN , ME ,A SAXENA,0
2007-08 , 2 ,ME752 ,OPTIMIZATION METHODS IN ENGINEERING DESIGN , ME ,B DASGUPTA,0
2007-08 , 1 ,ME756 ,VIBRATION CONTROL , ME ,A K MALLIK,0
2007-08 , 2 ,ME761 ,COMPUTER AIDED MANUFACTURING , ME ,J RAMKUMAR,0
2007-08 , 1 ,ME762 ,INTRODUCTION TO ROBOTICS , ME ,A DUTTA,0
2007-08 , 2 ,ME765 ,MANUFACTURING AUTOMATION , ME ,S K CHOUDHURY,0
2007-08 , 2 ,ME779 ,RAPID PROTOTYPING &amp; TOOLING TECH. , ME ,N V REDDY,0
2007-08 , 1 ,ME799 ,PHD THESIS , ME ,CONVENOR DPGC,0
2007-08 , 2 ,ME799 ,PHD THESIS , ME ,CONVENOR DPGC,0
2007-08 , 2 ,MME100 ,INTRODUCTION TO PROFESSION , MME ,R BALASUBRAMANIAM,0
2007-08 , 1 ,MME200 ,THERMODYNAMICS OF MATERIALS , MME ,R C SHARMA,0
2007-08 , 2 ,MME210 ,METALLURGICAL KINETICS , MME ,DIPAK MAZUMDAR,0
2007-08 , 2 ,MME250 ,MATERIALS CHARACTERIZATION , MME ,GOUTHAMA,0
2007-08 , 1 ,MME310 ,MECHANICAL BEHAVIOUR OF MATERIALS , MME ,R BALASUBRAMANIAM,0
2007-08 , 1 ,MME320 ,PRINCIPLES OF METAL EXTRACTION AND REFINING , MME ,S C KORIA,0
2007-08 , 1 ,MME330 ,PHASE EQUILIBRIA IN MATERIALS , MME ,S P GUPTA,0
2007-08 , 2 ,MME331 ,PROCESS METALLURGY LAB. , MME ,S C KORIA,0
2007-08 , 2 ,MME340 ,PHASE TRANSFORMATIONS IN MATERIALS , MME ,R C SHARMA,0
2007-08 , 2 ,MME350 ,IRON AND STEELMAKING , MME ,B DEO,0
2007-08 , 2 ,MME370 ,FUNDAMENTALS OF MATERIALS PROCESSING , MME ,B BASU,0
2007-08 , 2 ,MME390 ,INDUSTRIAL TOUR , MME ,CONVENOR DUGC,0
2007-08 , 1 ,MME410 ,ELECTRONIC &amp; MAGNETIC PROPERTIES OF MATERIALS , MME ,D GUPTA,0
2007-08 , 1 ,MME415 ,PHYSICAL METALLURGY LAB , MME ,S P GUPTA,0
2007-08 , 1 ,MME424 ,MODELLING OF STEELMAKING PROCESSES , MME ,DIPAK MAZUMDAR,0
2007-08 , 2 ,MME430 ,FURNANCE TECHNOLOGIES , MME ,S C KORIA,0
2007-08 , 1 ,MME470 ,MANUFACTURING PROCESS , MME ,R K DUBE,0
2007-08 , 2 ,MME480 ,MATERIALS DEGRADATION &amp; ITS PREVENTION , MME ,R BALASUBRAMANIAM,0
2007-08 , 1 ,MME498 ,PROJECT I , MME ,CONVENOR DUGC,0
2007-08 , 2 ,MME498 ,PROJECT I , MME ,CONVENOR DUGC,0
2007-08 , 3 ,MME498 ,PROJECT I , MME ,KALLOL MANDOL,0
2007-08 , 1 ,MME499 ,PROJECT II , MME ,CONVENOR DUGC,0
2007-08 , 2 ,MME499 ,PROJECT II , MME ,CONVENOR DUGC,0
2007-08 , 3 ,MME499 ,PROJECT II , MME ,CONVENOR DUGC,0
2007-08 , 2 ,MME601 ,DISPLAY MATERIALS &amp; TECHNOLOGIES , MME ,DEEPAK GUPTA,0
2007-08 , 1 ,MME609 ,SOFT COMPUTING METHODS IN ENGINEERING PROBLEM SOLVING , MME ,B DEO,0
2007-08 , 1 ,MME613 ,ELECTROCHEMICAL TECHNOLOGY IN MATERIALS PROCESSING , MME ,R SHEKHAR,0
2007-08 , 2 ,MME626 ,HEAT AND MASS TRANSFER , MME ,RAJIV SHEKHAR,0
2007-08 , 1 ,MME650 ,FUNDAMENTALS OF STEREOLOGY &amp; APPLICATIONS TO MICROSTRUTURAL ANALYSIS , MME ,S SANGAL,0
2007-08 , 2 ,MME655 ,MODERN TRENDS IN METAL FORMING PROCESESS , MME ,R K DUBEY,0
2007-08 , 1 ,MME668 ,MATERIALS FOR BIOMEDICAL APPLICATIONS , MME ,B BASU,0
2007-08 , 1 ,MME680 ,GRAIN BOUNDARY ENGINEERING , MME ,GOUTHAMA,0
2007-08 , 2 ,MME689 ,MULTIFUNCTIONAL OXIDES: THIN FILMS &amp; CERAMICS , MME ,ASHISH GARG,0
2007-08 , 1 ,MME690 ,SEMINAR PARTICIPATION , MME ,A UPADHYAYA,0
2007-08 , 2 ,MME690 ,SEMINAR PARTICIPATION , MME ,GOUTHAMA,0
2007-08 , 1 ,MME691 ,SEMINAR PRESENTATION , MME ,A UPADHYAYA,0
2007-08 , 2 ,MME691 ,SEMINAR PRESENTATION , MME ,GOUTHAMA,0
2007-08 , 1 ,MME699 ,M TECH THESIS , MME ,CONVENOR DPGC,0
2007-08 , 2 ,MME699 ,M TECH THESIS , MME ,CONVENOR DPGC,0
2007-08 , 3 ,MME699 ,M TECH THESIS , MME ,CONVENOR DPGC,0
2007-08 , 1 ,MME799 ,PHD THESIS , MME ,CONVENOR DPGC,0
2007-08 , 2 ,MME799 ,PHD THESIS , MME ,CONVENOR DPGC,0
2007-08 , 1 ,MS601 ,STRUCTURAL &amp; MAGNETIC PROPERTIES OF MATERIALS , MS ,JITENDRA KUMAR,0
2007-08 , 1 ,MS602 ,ELECTRICAL AND DIELECTRIC MATERIALS , MS ,K SHAHI,0
2007-08 , 1 ,MS603 ,MECHANICAL PROPERTIES AND RELATED PHENOMENA , MS ,D C AGRAWAL,0
2007-08 , 2 ,MS604 ,CHARACTERIZATION OF MATERIALS , MS ,JITENDRA KUMAR,0
2007-08 , 2 ,MS605 ,MATERIALS ENGINEERING , MS ,D C AGARWAL,0
2007-08 , 2 ,MS612 ,ELECTRON MICROSCOPY &amp; MICROANALYSIS , MS ,K N RAI,0
2007-08 , 1 ,MS614 ,ENGINEERING POLYMERS , MS ,K K KAR,0
2007-08 , 1 ,MS698 ,GRADUATE SEMINAR , MS ,JITENDRA KUMAR,0
2007-08 , 2 ,MS698 ,GRADUATE SEMINAR , MS ,Y N MOHAPATRA,0
2007-08 , 1 ,MS699 ,M TECH THESIS , MS ,CONVENOR DPGC,0
2007-08 , 2 ,MS699 ,M TECH THESIS , MS ,CONVENOR DPGC,0
2007-08 , 3 ,MS699 ,M TECH THESIS , MS ,CONVENOR DPGC,0
2007-08 , 1 ,MS799 ,PHD THESIS , MS ,CONVENOR DPGC,0
2007-08 , 2 ,MS799 ,PHD THESIS , MS ,CONVENOR DPGC,0
2007-08 , 2 ,MTH100 ,INTRODUCTION TO PROFESSION , MTH ,V RAGHAVENDRA,0
2007-08 , 1 ,MTH101N ,MATHEMATICS I , MTH ,N NILAKANTAN,0
2007-08 , 2 ,MTH101R ,MATHEMATICS - I , MTH ,U B TEWARI,0
2007-08 , 1 ,MTH101S ,MATHEMATICS-I - SLOW PACED , MTH ,SHOBHA MADAN,0
2007-08 , 2 ,MTH101S ,MATHEMATICS-I - SLOW PACED , MTH ,S R PATEL,0
2007-08 , 3 ,MTH102 ,MATHEMATICS - II , MTH ,D BAHUGUNA,0
2007-08 , 2 ,MTH102N ,MATHEMATICS - II , MTH ,PARASAR MOHANTY,0
2007-08 , 3 ,MTH102N ,MATHEMATICS - II , MTH ,D BAHUGUNA,0
2007-08 , 1 ,MTH102R ,MATHEMATICS - II , MTH ,S K RAY,0
2007-08 , 1 ,MTH201N ,LINEAR ALGEBRA , MTH ,V RAGHAVENDRA,0
2007-08 , 2 ,MTH202 ,DISCRETE MATHEMATICS , MTH ,A K LAL,0
2007-08 , 1 ,MTH203N ,MATHEMATICS - III , MTH ,M K KADALBAJOO,0
2007-08 , 2 ,MTH203R ,MATHEMATICS - III , MTH ,S DUTTA,0
2007-08 , 2 ,MTH204 ,ALGEBRA I , MTH ,G SANTHANAM,0
2007-08 , 2 ,MTH215 ,NUMBER THEORY , MTH ,A K MALOO,0
2007-08 , 3 ,MTH301 ,ANALYSIS - I , MTH ,G P KAPOOR,0
2007-08 , 1 ,MTH301 ,ANALYSIS - I , MTH ,P SHUNMUGARAJ,0
2007-08 , 2 ,MTH302 ,MATHEMATICAL LOGIC , MTH ,M BANERJEE,0
2007-08 , 2 ,MTH304 ,TOPOLOGY , MTH ,APARNA DAR,0
2007-08 , 2 ,MTH306 ,LINEAR PROGRAMMING AND EXTENSIONS , MTH ,J DUTTA,0
2007-08 , 2 ,MTH308 ,PRINCIPLES OF NUMERICAL COMPUTATION , MTH ,M K KADALBAJOO,0
2007-08 , 1 ,MTH311 ,PROBABILITY THEORY - I , MTH ,I D DHARIYAL,0
2007-08 , 1 ,MTH401 ,THEORY OF COMPUTATION , MTH ,M BANERJEE,0
2007-08 , 1 ,MTH403 ,COMPLEX ANALYSIS , MTH ,PARASAR MOHANTY,0
2007-08 , 2 ,MTH404 ,ANALYSIS II , MTH ,MANJUL GUPTA,0
2007-08 , 1 ,MTH405 ,FUNCTIONAL ANALYSIS , MTH ,MANJUL GUPTA,0
2007-08 , 1 ,MTH409 ,COMPUTER PROGRAMMING AND DATA STRUCTURES , MTH ,S GHORAI,0
2007-08 , 2 ,MTH411 ,PROBABILITY THEORY II , MTH ,I D DHARIYAL,0
2007-08 , 2 ,MTH412 ,APPLIED STOCHASTIC PROCESS , MTH ,NEERAJ MISHRA,0
2007-08 , 1 ,MTH413 ,REAL AND COMPLEX ANALYSIS , MTH ,NEERAJ MISRA,0
2007-08 , 1 ,MTH415 ,MATRIX THEORY AND LINEAR ESTIMATION , MTH ,S MITRA,0
2007-08 , 2 ,MTH416 ,REGRESSION ANALYSIS , MTH ,S MITRA,0
2007-08 , 1 ,MTH417 ,SAMPLING THEORY , MTH ,A K GHOSH,0
2007-08 , 2 ,MTH418 ,INFERENCE I , MTH ,A K GHOSH,0
2007-08 , 1 ,MTH421 ,ORDINARY DIFFERENTIAL EQUATIONS , MTH ,PRAVIR DUTT,0
2007-08 , 1 ,MTH423 ,INTRODUCTION TO CONTINUUM MACHANICS , MTH ,PEEYUSH CHANDRA,0
2007-08 , 2 ,MTH424 ,PARTIAL DIFFERENTIAL EQUATIONS , MTH ,D BAHUGUNA,0
2007-08 , 3 ,MTH424 ,PARTIAL DIFFERENTIAL EQUATIONS , MTH ,PRAVIR DUTTA,0
2007-08 , 1 ,MTH428 ,MATHEMATICAL METHODS , MTH ,D BAHUGUNA,0
2007-08 , 1 ,MTH506 ,OPTIMIZATION , MTH ,JOYDEEP DUTTA,0
2007-08 , 2 ,MTH511 ,STATISTICAL SIMULATION AND DATA ANALYSIS , MTH ,D KUNDU,0
2007-08 , 2 ,MTH512 ,FOUNDATIONS OF MATHEMATICAL FINANCE , MTH ,PRAVIR DUTT,0
2007-08 , 1 ,MTH513 ,ANALYSIS OF VARIANCE , MTH ,DEBASIS KUNDU,0
2007-08 , 2 ,MTH514 ,MULTIVARIATE ANALYSIS , MTH ,SHALABH,0
2007-08 , 1 ,MTH515 ,INFERENCE - II , MTH ,AMIT MITRA,0
2007-08 , 2 ,MTH516 ,NON-PARAMETRIC INFERENCE , MTH ,I D DHARIYAL,0
2007-08 , 1 ,MTH517 ,TIME SERIES ANALYSIS , MTH ,AMIT MITRA,0
2007-08 , 2 ,MTH531 ,ALGEBRAIC TOPOLOGY , MTH ,NANDINI NILAKANTAN,0
2007-08 , 1 ,MTH551 ,MATHEMATICAL MODELLING , MTH ,PRAWAL SINHA,0
2007-08 , 1 ,MTH598 ,PROJECT-I , MTH ,CONVENOR DUGC,0
2007-08 , 2 ,MTH598 ,PROJECT-I , MTH ,CONVENOR DUGC,0
2007-08 , 1 ,MTH599 ,PROJECT- II , MTH ,CONVENOR DUGC,0
2007-08 , 2 ,MTH599 ,PROJECT- II , MTH ,CONVENOR DUGC,0
2007-08 , 1 ,MTH603 ,MATHEMATICAL MODELLING , MTH ,PRAWAL SINHA,0
2007-08 , 2 ,MTH606 ,BIOMATHEMATICS , MTH ,PEEYUSH CHANDRA,0
2007-08 , 1 ,MTH612 ,INTRODUCTION TO COMMUTATIVE ALGEBRA , MTH ,A K MALOO,0
2007-08 , 2 ,MTH621 ,FOURIER ANALYSIS , MTH ,S K RAY,0
2007-08 , 1 ,MTH628 ,TOPICS IN TOPOLOGY , MTH ,APARNA DAR,0
2007-08 , 2 ,MTH636 ,GEOMETRY OF NORMED LINEAR SPACES , MTH ,S DUTTA,0
2007-08 , 1 ,MTH641 ,COMPUTATIONAL COMPLEX ANALYSIS , MTH ,G P KAPOOR,0
2007-08 , 2 ,MTH647 ,COMPLEX ANALYTIC DYNAMICS AND FRACTALS , MTH ,G P KAPOOR,0
2007-08 , 1 ,MTH648 ,DIFFERENTIAL GEOMETRY , MTH ,G SANTHANAM,0
2007-08 , 2 ,MTH649 ,ALGEBRAIC TOPOLOGY , MTH ,NANDINI NILAKANTAN,0
2007-08 , 1 ,MTH657 ,GRAPH THEORY , MTH ,A K LAL,0
2007-08 , 2 ,MTH659 ,ADVANCED QUANTITATIVE FINANCE , MTH ,J DUTTA,0
2007-08 , 2 ,MTH669 ,THEORY OF STABILITY , MTH ,COURSE DROP,0
2007-08 , 2 ,MTH683 ,NON-PARAMETRIC INFERENCE , MTH ,I D DHARIYAL,0
2007-08 , 1 ,MTH686 ,NON-LINEAR REGRESSION , MTH ,DEBASIS KUNDU,0
2007-08 , 2 ,MTH693 ,NUMERICAL SOLUTION OF PARTIAL DIFFERENTIAL EQUATIONS , MTH ,M K KADALBAJOO,0
2007-08 , 2 ,MTH702 ,DIGITAL IMAGE PROCESSING , MTH ,R K S RATHORE,0
2007-08 , 2 ,MTH733 ,REPRESENTATION THEORY OF LINEAR LIE GROUPS , MTH ,RAMA RAWAT,0
2007-08 , 2 ,MTH751 ,ALGEBRA , MTH ,A K MALOO,0
2007-08 , 2 ,MTH752 ,MATHEMATICAL METHODS , MTH ,V RAGHAVENDRA,0
2007-08 , 1 ,MTH753 ,ANALYSIS , MTH ,U B TEWARI,0
2007-08 , 1 ,MTH754 ,PROBABILITY THEORY , MTH ,I D DHARIYAL,0
2007-08 , 2 ,MTH755 ,STATISTICAL INFERENCE , MTH ,A K GHOSH,0
2007-08 , 2 ,MTH781 ,STATISTICAL PATTERN RECOGNITION , MTH ,A K GHOSH,0
2007-08 , 1 ,MTH784 ,STATISTICAL RELIABILITY THEORY , MTH ,NEERAJ MISRA,0
2007-08 , 1 ,MTH799 ,RESEARCH , MTH ,I D DHARIYAL,0
2007-08 , 2 ,MTH799 ,RESEARCH , MTH ,CONVENOR DPGC,0
2007-08 , 2 ,MTH800 ,RESEARCH , MTH ,CONVENOR DPGC,0
2007-08 , 2 ,NT602 ,NUCLEAR AND REACTOR PHYSICS , NET ,A SENGUPTA,0
2007-08 , 2 ,NT611 ,NUCLEAR POWER ENGINEERING I , ME ,M S KALRA,0
2007-08 , 1 ,NT614 ,NUCLEAR POWER ENGINEERING II , NET ,A SENGUPTA,0
2007-08 , 2 ,NT621 ,NUCLEAR MEASUREMENTS LABORATORY , NET ,S QURESHI,0
2007-08 , 2 ,NT642 ,NON-DESTRUCTIVE EVALUATION , ME ,P MUNSHI,0
2007-08 , 1 ,NT699 ,M TECH THESIS , NET ,CONVENOR DPGC,0
2007-08 , 2 ,NT699 ,M TECH THESIS , NET ,CONVENOR DPGC,0
2007-08 , 3 ,NT699 ,M TECH THESIS , NET ,CONVENOR DPGC,0
